id,title,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise
106747,Machete Kills,0.057976346,0.015949138,0.029042784,0.13412072,0.33139178,0.015061088,0.006595808,0.005125916,0.03249391,0.034211732,0.03549728,0.02666198,0.0055400627,0.023053758,0.02694204,0.0044976985,0.0032048528,0.01404529,0.006876954,0.004158666,0.057382237,0.007332981,0.08855455,0.0051429034,0.0023974953,0.018819919,0.00792212
10929,Willard,0.0064610285,0.0032589275,0.02889897,0.11340838,0.2170258,0.02562614,0.002270814,0.0017503093,0.01851238,0.057389762,0.013312389,0.037535317,0.006754967,0.0025553533,0.034480367,0.00083403144,0.008466738,0.0058623073,0.007220208,0.009050631,0.0142191,0.003087198,0.1624323,0.006030029,0.004499768,0.206941,0.0021157465
14220,Strange Wilderness,0.0030227152,0.0029623508,0.0028087136,0.061967097,0.020437546,0.002072135,0.0057845423,0.0047077155,0.0035785104,0.61727303,0.05829176,0.005207247,0.00980179,0.001744224,0.0025864004,0.00054561155,0.002801116,0.0028810361,0.0020312637,0.0046645836,0.0053129373,0.00061312807,0.042838953,0.0022905364,0.004770456,0.12586677,0.0031378067
46435,Topsy-Turvy,0.07224138,0.0022125784,0.0025422967,0.044135123,0.08446676,0.0026329842,0.0017948552,0.00079998985,0.0035066118,0.502696,0.02982442,0.0073137796,0.0069827437,0.0026006647,0.0036118852,0.0018237933,0.0052312235,0.0063380427,0.002993219,0.0032703662,0.010526222,0.004727723,0.08833664,0.0073821377,0.0036986312,0.09469368,0.0036162694
256962,Little Boy,0.068515606,0.0007743776,0.0019393292,0.0029778266,0.2053542,0.030314492,0.0012977615,0.001486228,0.019200822,0.0047804965,0.0028316171,0.0013974175,0.00047165185,0.0037964596,0.0013116926,0.0007358757,0.0014869444,0.0072229276,0.5927222,0.0007026917,0.015050098,0.002448208,0.019828811,0.0017321188,0.0016906441,0.008856674,0.0010729133
48231,A Dangerous Method,0.5514946,0.0028525793,0.0031911389,0.024290556,0.2071033,0.0038359745,0.0029754613,0.001812185,0.0032533582,0.0369702,0.018583938,0.0071721473,0.0025729935,0.004490941,0.0033777885,0.0056430567,0.0020980423,0.0055839857,0.00589054,0.00096860004,0.009876459,0.0060486738,0.071426585,0.0032223132,0.0014705906,0.010457042,0.0033370026
3509,A Scanner Darkly,0.005120782,0.015004068,0.008216814,0.0407164,0.075846694,0.01609823,0.017168628,0.005367398,0.010879275,0.087802276,0.019620538,0.019530082,0.013317738,0.0038664748,0.08802167,0.0013640127,0.014252496,0.007874637,0.0035284883,0.027285166,0.02724414,0.0024684686,0.2257105,0.0077811047,0.00916167,0.23960435,0.0071478845
82684,Chasing Mavericks,0.1221959,0.028782554,0.008928339,0.049136795,0.3109886,0.013562803,0.0196651,0.018609397,0.025571574,0.031053768,0.027585506,0.01754549,0.0052477117,0.059576035,0.014266951,0.00993233,0.0033480902,0.0298185,0.008863161,0.0048651784,0.056073926,0.007169853,0.08981501,0.006527653,0.0036418913,0.015141762,0.012086018
12142,Alone in the Dark,0.02022337,0.001870546,0.0039925943,0.009661509,0.11391989,0.010628617,0.018141206,0.008950554,0.0055255773,0.0074202507,0.006389104,0.005201621,0.0022479962,0.014324152,0.61730665,0.001210933,0.002733954,0.0042733178,0.0018579205,0.036289006,0.018743904,0.002336678,0.05831008,0.0036405162,0.0009841241,0.01315079,0.010665075
23367,Bandslam,0.055229228,0.001570578,0.0021271354,0.0043085674,0.061278068,0.004327009,0.0012017569,0.0006182542,0.0032385124,0.007450352,0.0040392606,0.001231932,0.00053919194,0.0026341756,0.00055899646,0.0010740478,0.0005452274,0.012821315,0.8096825,0.00039999088,0.0037965747,0.0010206341,0.011093431,0.00077880296,0.0014164828,0.006057698,0.00096029666
10740,Birth,0.007039341,0.004052497,0.0014159635,0.00794342,0.054797687,0.0046742465,0.0083182575,0.0029643937,0.009261427,0.09638211,0.0057286867,0.0028794524,0.0075475364,0.009946035,0.008661045,0.003994432,0.018283507,0.039443858,0.008305812,0.015742918,0.012275069,0.0051691514,0.33854052,0.023834806,0.0084057795,0.27122813,0.023163982
241239,A Most Violent Year,0.0062501263,0.0068111974,0.02720857,0.05789649,0.13921252,0.009611929,0.004262859,0.0026618822,0.010504497,0.036554813,0.013648891,0.02221967,0.005759856,0.011276165,0.3361266,0.0012759572,0.008019891,0.011749064,0.0027195157,0.0231008,0.022489097,0.0034556864,0.113266185,0.005914067,0.0015642121,0.10764638,0.008793212
14582,Passchendaele,0.4780568,0.004091873,0.0017540065,0.007755318,0.23735017,0.0039480412,0.0018465893,0.0010066095,0.004217099,0.011026983,0.0053698733,0.0035821975,0.0037042405,0.019988274,0.0058159214,0.01096364,0.0031122542,0.023171026,0.0014166519,0.0018877028,0.013613079,0.06417232,0.06499361,0.014672972,0.0014649862,0.0052527217,0.005764972
14914,Flash of Genius,0.26456273,0.0030324268,0.0062261377,0.04739646,0.3395958,0.015717337,0.0042438162,0.003526715,0.012572405,0.045980178,0.03053368,0.00810408,0.0035298655,0.0065632495,0.00482621,0.011747409,0.0027917745,0.005499372,0.0029377043,0.0018886047,0.04432717,0.011764914,0.09384671,0.0066623553,0.0032601345,0.016209733,0.002653115
3902,I'm Not There.,0.11584207,0.007108093,0.0032609652,0.016596185,0.3609187,0.006377261,0.012075992,0.005720155,0.0073328973,0.02244476,0.0098703345,0.008047587,0.004070048,0.010491591,0.0077822055,0.0048295367,0.0031141876,0.009324554,0.010179032,0.0031827586,0.027365725,0.0066548246,0.30544415,0.0053575383,0.0033587427,0.014123258,0.0091268495
77948,The Cold Light of Day,0.009631409,0.007481495,0.0035450833,0.019439887,0.08465078,0.006857184,0.012753161,0.007704097,0.0069357026,0.058453392,0.008450994,0.009708584,0.016550755,0.0069499635,0.055975847,0.0017332416,0.010710473,0.008880236,0.005579913,0.022966925,0.011087974,0.0031195949,0.43520683,0.009202557,0.007935078,0.14511824,0.023370663
21755,The Brothers Bloom,0.84658384,0.0009275453,0.0015290534,0.00607015,0.08826731,0.0016865056,0.0010275773,0.0009124865,0.001893093,0.0047818865,0.0036076196,0.0009937071,0.00040519325,0.005230231,0.0005058952,0.0017403023,0.00038806323,0.0039580967,0.00622437,0.00015590164,0.0046733636,0.0038364273,0.010927024,0.00068928325,0.00028311813,0.0014485607,0.0012532773
4960,"Synecdoche, New York",0.0070071956,0.0037381814,0.0027698728,0.020604,0.04485141,0.009053239,0.002729478,0.001737869,0.005908047,0.11404206,0.0082486,0.0061206133,0.005802975,0.0017916529,0.006924325,0.0012931629,0.012648286,0.006731003,0.0036788287,0.011008981,0.005082787,0.0017517335,0.08441086,0.0058629736,0.010237507,0.6136608,0.0023034858
128,Princess Mononoke,0.017280295,0.0034491504,0.013527755,0.081268206,0.16513355,0.07213465,0.0069477847,0.004651274,0.08794864,0.07885432,0.034482278,0.019386472,0.004479979,0.004713791,0.033267997,0.005604119,0.00703095,0.0045990585,0.0039705057,0.009687342,0.12036288,0.0045969286,0.12690805,0.008163444,0.0067476085,0.07090307,0.0038998744
14652,Bon voyage,0.008910301,0.7173331,0.0022042985,0.01291118,0.057141088,0.0028359722,0.0024338043,0.0018895051,0.002548803,0.004442912,0.0047598397,0.0025643574,0.0023149413,0.009958671,0.0035663624,0.0007156541,0.0008410598,0.09974027,0.003430019,0.001726755,0.008631828,0.002002493,0.036746915,0.0035129066,0.00083194673,0.0034450528,0.002559996
40932,Can't Stop the Music,0.18162799,0.014671004,0.0027839881,0.021093942,0.41558215,0.0026631777,0.0095669,0.0053017787,0.0036005434,0.021523261,0.013422226,0.010170979,0.0050618025,0.018368408,0.006455843,0.008371857,0.002363878,0.017580803,0.0071339128,0.002334791,0.010213001,0.0065519037,0.1854799,0.0060528764,0.0018244255,0.0086774165,0.01152116
16608,The Proposition,0.031603426,0.014191749,0.01617983,0.048510794,0.24871561,0.0065335403,0.0083870925,0.0048699374,0.014629621,0.047199983,0.020285096,0.046354048,0.00937384,0.011976187,0.08501745,0.0019328354,0.007937498,0.010017568,0.007883222,0.007495573,0.023616236,0.0053837732,0.23216678,0.0054239524,0.002736203,0.06786183,0.013716276
334531,My All American,0.10713823,0.0039652255,0.003122695,0.021551894,0.13055457,0.020850258,0.004173768,0.0030304175,0.017918061,0.22769181,0.028995477,0.006182263,0.0053039566,0.0098216105,0.01874714,0.0069279745,0.01014831,0.009942263,0.0031638294,0.013260009,0.066253364,0.011950352,0.082807146,0.014743153,0.009626924,0.15409996,0.008029446
32316,Marci X,0.02113032,0.0072708977,0.02739609,0.18668143,0.23792379,0.017637147,0.009138619,0.0055689313,0.011277932,0.09320155,0.090455666,0.03125012,0.009642835,0.0036802697,0.009635002,0.0047196266,0.004984746,0.005711579,0.004960666,0.0034499923,0.026053162,0.003761709,0.12617414,0.0046778307,0.0059436727,0.044619445,0.0030528181
7299,Equilibrium,0.0068075,0.014652453,0.01812061,0.102676496,0.28237996,0.015348628,0.012838022,0.004947102,0.02934554,0.041449323,0.060845334,0.018724188,0.004345952,0.004987347,0.026264278,0.002660521,0.003860419,0.011432029,0.0030164602,0.0050412416,0.117830634,0.003002666,0.16223809,0.005763505,0.0027702714,0.03458811,0.0040633655
13405,The Children of Huang Shi,0.10739141,0.010111662,0.004892775,0.020849636,0.25077772,0.026439244,0.0038871751,0.0023702637,0.011746498,0.05370127,0.016459998,0.018708343,0.011511597,0.010927364,0.057478085,0.008496363,0.011797884,0.020621711,0.0055918884,0.01027101,0.040141735,0.01908897,0.16891937,0.025015924,0.009259228,0.063787006,0.009755786
19457,The Yards,0.0077138515,0.003763764,0.023973018,0.23001152,0.2912217,0.011293622,0.0031476368,0.0016798899,0.0072265835,0.077499025,0.053524397,0.03351159,0.009013067,0.0019887777,0.006153579,0.0020249423,0.0030253173,0.0042672325,0.0029979,0.0029934815,0.016033819,0.0028486573,0.15350942,0.0049463185,0.0028842764,0.041085128,0.001661441
112937,The Oogieloves in the Big Balloon Adventure,0.0081511205,0.0021738764,0.0034765399,0.01812764,0.013033775,0.0033939555,0.03901774,0.4455864,0.0066142837,0.09373197,0.018155273,0.0018664089,0.004617968,0.062095474,0.010466044,0.00045328535,0.003809748,0.01448631,0.0041813664,0.008732472,0.0067571206,0.00067192025,0.018138764,0.0031819309,0.0017838347,0.04058698,0.16670772
314385,By the Sea,0.039205294,0.0040756864,0.002386533,0.016750127,0.4989634,0.008391636,0.016456686,0.0038945607,0.004755979,0.0246734,0.02324152,0.004217631,0.002069112,0.0035289144,0.0034436802,0.006578825,0.0021060086,0.008863788,0.006393447,0.0022043556,0.022135457,0.003135512,0.26860422,0.006356888,0.002683379,0.0122583695,0.0026256419
8953,Steamboy,0.006492025,0.0015454679,0.0050152615,0.03548034,0.016973529,0.0067793815,0.0046416284,0.0030932482,0.006033643,0.34724125,0.011785695,0.005666739,0.005106313,0.0015905946,0.010008287,0.0014449052,0.009802867,0.0027957582,0.002362496,0.009107042,0.0090467315,0.0010598976,0.03966384,0.003195665,0.007565083,0.442887,0.0036152608
29078,The Game of Their Lives,0.22074209,0.0029719153,0.001717093,0.014534076,0.35968107,0.0021001333,0.0044521666,0.0020355536,0.0042167846,0.0338727,0.016373448,0.0038475527,0.0026594487,0.005616829,0.002333025,0.0031125927,0.0016735095,0.0051735635,0.0032702016,0.0011324977,0.020371653,0.008602375,0.26052606,0.004702841,0.0012433183,0.006892709,0.006144672
46503,All Good Things,0.012648112,0.004449535,0.0075163874,0.027060382,0.18581837,0.003646628,0.22685453,0.08422756,0.0053856904,0.030694794,0.020641942,0.014073506,0.009453038,0.013263418,0.02515191,0.001552373,0.0050280835,0.0060884524,0.007254885,0.008826568,0.009961614,0.0014677098,0.20737019,0.0030916422,0.002800568,0.044236068,0.03143612
10448,Rapa Nui,0.074004255,0.013205753,0.0028618812,0.014460483,0.16701365,0.0048300787,0.0042879763,0.023861054,0.14244582,0.0071174293,0.0045208833,0.002571188,0.0013487545,0.3153044,0.0025366268,0.0026942254,0.00094055414,0.029188715,0.0027853132,0.0014940621,0.13338125,0.0072450126,0.024124192,0.00361437,0.0010424213,0.002549456,0.010570175
13688,CJ7,0.019345101,0.021543326,0.019903043,0.11525437,0.17276563,0.023765769,0.013617302,0.006874109,0.013111142,0.09835356,0.04805515,0.03274856,0.013863696,0.006946665,0.019343203,0.0064743278,0.009483758,0.014196801,0.009067007,0.007769656,0.029584982,0.004250661,0.1640665,0.0083426675,0.010289129,0.10454444,0.006439384
10353,The Visitors II: The Corridors of Time,0.05127499,0.010098431,0.0017139402,0.013579283,0.500264,0.004422956,0.0219,0.007210856,0.006683041,0.011930037,0.007911518,0.003235636,0.001547565,0.015947286,0.0026913653,0.0029794904,0.0011872973,0.018433182,0.0074463836,0.002111995,0.032861922,0.0035034285,0.25329655,0.0057591507,0.0010332849,0.0038181923,0.0071581914
43935,Dylan Dog: Dead of Night,0.14612356,0.014247137,0.014946778,0.06127175,0.32781363,0.010103366,0.016873535,0.013744108,0.01259446,0.041481867,0.031848304,0.02931555,0.008337978,0.024518268,0.014662725,0.014097279,0.004490616,0.01652961,0.017719189,0.0031570753,0.02274759,0.007258722,0.107003815,0.0053794733,0.00436613,0.018103525,0.011263996
11458,People I Know,0.0074456125,0.011007782,0.012350641,0.07649373,0.14591786,0.036020897,0.009051857,0.004896255,0.012313616,0.06646047,0.014831363,0.019610494,0.030828265,0.010221961,0.08928821,0.0033943402,0.007321081,0.0072773215,0.0042214594,0.047063805,0.023527948,0.0043498627,0.23075542,0.0101552615,0.014108141,0.0929045,0.0081819
44638,The Tempest,0.031799518,0.027800193,0.039570015,0.1378695,0.20824678,0.022732165,0.0123844715,0.010346614,0.023937646,0.047244295,0.018091938,0.049108334,0.012428109,0.016694866,0.040732224,0.0054927566,0.00840644,0.022175847,0.014390882,0.006890535,0.027513139,0.0065394165,0.1258002,0.0073749973,0.0058748126,0.060092885,0.010461335
241257,Regression,0.004495495,0.002093732,0.0033205256,0.012570529,0.043266974,0.0057626,0.15232298,0.08981566,0.005293071,0.035696186,0.0075103827,0.008357525,0.021129124,0.007199661,0.15277454,0.0019055268,0.010649653,0.003876214,0.003613015,0.04277063,0.0092706345,0.001055898,0.14328645,0.0048422725,0.013419118,0.14682804,0.0668736
14538,Three Kingdoms: Resurrection of the Dragon,0.6351796,0.0014938583,0.001242339,0.0037365954,0.08903135,0.007682095,0.0008905727,0.0010004686,0.015878338,0.0028301803,0.002662317,0.0011043366,0.00069183856,0.060776994,0.0021379439,0.019914676,0.0013338202,0.018799251,0.0017906971,0.00069160777,0.05092752,0.057612836,0.01067624,0.0054519665,0.0007955101,0.001958242,0.0037088906
13250,Butterfly on a Wheel,0.009336796,0.0064924755,0.14670631,0.16455825,0.07888522,0.021356907,0.0053424193,0.004964628,0.017317988,0.058301076,0.031588003,0.09667327,0.010065154,0.003766225,0.061898,0.002467145,0.011870677,0.005070357,0.0062369597,0.006721204,0.010699495,0.0026648154,0.041533973,0.0034315155,0.0038597242,0.18379368,0.004397713
133931,Zambezia,0.055078793,0.007849112,0.0020083936,0.011702761,0.36485928,0.0056260927,0.004266206,0.0021655955,0.0046085804,0.014356024,0.0043668956,0.0045002736,0.003338,0.00995266,0.008307757,0.0025846385,0.0027311763,0.014357067,0.0033286386,0.0033671737,0.027703209,0.010439032,0.4010519,0.010460602,0.0021866863,0.0108522335,0.007951267
280871,Ramanujan,0.24426064,0.00078530353,0.0011245453,0.005693315,0.3371612,0.04849608,0.0016212066,0.0017917427,0.027662002,0.006608827,0.007815375,0.0014599832,0.0007674221,0.0060160346,0.0025249461,0.007226472,0.0011741817,0.0019756395,0.0013434398,0.0010319841,0.23452504,0.012323784,0.035371665,0.0050530727,0.0015630601,0.0029240665,0.0016989618
239897,Dwegons,0.22536725,0.002480023,0.001461411,0.0022839084,0.020464797,0.0017321374,0.0021760392,0.0048698345,0.0021707902,0.0036217354,0.002034206,0.00097289664,0.0012916885,0.16967945,0.0024507032,0.003186673,0.0018331731,0.055394806,0.025755778,0.00095763337,0.0059574433,0.0054500084,0.018551817,0.0031911526,0.0005064836,0.0022712825,0.4338868
184341,Hands of Stone,0.43085155,0.0020267637,0.0024414994,0.011139383,0.32491732,0.005683973,0.0020514666,0.00092375954,0.0022977847,0.0113137355,0.0061262376,0.0036805393,0.0017304469,0.0034323658,0.0017612963,0.006214529,0.0014778203,0.0056588347,0.00663667,0.00058023067,0.015133441,0.009315203,0.13085438,0.005018118,0.0014287434,0.003562814,0.00374105
334074,Survivor,0.00843973,0.0067102076,0.014842139,0.05695126,0.09500186,0.016298454,0.007651744,0.0034170994,0.011904883,0.11786801,0.044960722,0.022101633,0.015704794,0.0041485955,0.0901797,0.0036827498,0.013634202,0.008035267,0.0047919652,0.01720291,0.01620533,0.003525395,0.14854449,0.009312571,0.012680515,0.23966704,0.0065367827
199373,The Frozen Ground,0.019287767,0.012980671,0.026696242,0.055647388,0.21345818,0.010713756,0.04142532,0.024053495,0.017488254,0.043031633,0.02827072,0.030122371,0.013544791,0.017271018,0.0516174,0.006781048,0.011093049,0.015911242,0.009458059,0.010105246,0.027927836,0.004197635,0.1882294,0.0055322703,0.0071965517,0.09018495,0.01777378
14202,The Painted Veil,0.00486138,0.0040576565,0.007646268,0.0457387,0.058443677,0.011530565,0.002599076,0.0019457989,0.0059798895,0.1040568,0.021305328,0.02648133,0.010450842,0.001312456,0.016030384,0.0009393828,0.014242611,0.0037524076,0.0033889508,0.008144291,0.0047815302,0.0015374479,0.08847261,0.0049811606,0.0068087657,0.5384088,0.0021018896
6968,The Baader Meinhof Complex,0.02495758,0.007192999,0.005080782,0.037419602,0.4486423,0.006313469,0.010133252,0.0027664164,0.0057223015,0.036005676,0.024084734,0.0090009915,0.003910593,0.006234618,0.011488763,0.004288907,0.002533164,0.00802586,0.0043346505,0.0040398017,0.027109904,0.0033626603,0.27608383,0.0055288076,0.0021728817,0.0189059,0.0046593724
581,Dances with Wolves,0.061183877,0.0069161407,0.0036366184,0.031388517,0.24895015,0.018402115,0.0029827505,0.0018886931,0.016634718,0.11740795,0.017713608,0.008131801,0.007268054,0.0065143825,0.011444587,0.007142466,0.011146188,0.02406511,0.0042529562,0.006364214,0.04430581,0.016332356,0.17928247,0.030168248,0.008331765,0.10309,0.0050544674
52449,Bad Teacher,0.0024410705,0.001291921,0.1124246,0.15626487,0.011333329,0.004271783,0.0017716731,0.0013352237,0.0022643234,0.14148809,0.025145762,0.032147482,0.005941709,0.0004570795,0.0031684472,0.00092797424,0.0076431846,0.0011998966,0.0022219194,0.0016112141,0.0018299205,0.00061120896,0.01277666,0.00090486516,0.0051382016,0.46265224,0.0007353903
12150,Sea of Love,0.0033021413,0.0023924566,0.004431292,0.040192645,0.052903175,0.013524444,0.013267141,0.003567223,0.0043787463,0.21891743,0.046668235,0.0060136183,0.0060393857,0.0014980226,0.013961176,0.0013106284,0.008850995,0.0048336764,0.002201158,0.018768007,0.008642047,0.0010479632,0.100826174,0.0068172547,0.007874081,0.40517718,0.0025936665
11247,A Cinderella Story,0.018784644,0.025217852,0.016771706,0.16361368,0.14849475,0.010822235,0.0099094855,0.0066562933,0.021632105,0.084624805,0.05055018,0.01928635,0.01355285,0.047335885,0.016982637,0.006187521,0.0049603456,0.041283786,0.006616044,0.008190907,0.037147537,0.0076607787,0.164674,0.011821297,0.0035989017,0.03265887,0.020964565
4232,Scream,0.003992556,0.011001645,0.007885042,0.034371257,0.06356015,0.007182515,0.018161884,0.005981267,0.007367059,0.03325761,0.009009587,0.021980794,0.012513535,0.0056050266,0.31152838,0.001408313,0.008827319,0.0077178464,0.0022911136,0.034364697,0.016616128,0.0022757521,0.24897489,0.0056356927,0.0035632343,0.0974145,0.017512295
9378,Thir13en Ghosts,0.02111902,0.010410881,0.02137485,0.11091115,0.20926927,0.039813265,0.011571594,0.007886812,0.04077902,0.073183104,0.042228602,0.028771378,0.0071976124,0.0111379195,0.045967147,0.00655781,0.0077270884,0.0121564865,0.004963756,0.010979862,0.07217203,0.0048760357,0.10805373,0.008903509,0.0055520805,0.069245726,0.0071903765
694,The Shining,0.007170142,0.005501531,0.0075782035,0.074288495,0.09875123,0.007734185,0.011466402,0.0029731106,0.004841499,0.12727904,0.46014017,0.007550943,0.005135765,0.0026647002,0.005900288,0.004383138,0.0027163783,0.0062369797,0.00262666,0.002982619,0.0150181055,0.0015405061,0.09231451,0.005016993,0.003910234,0.03078178,0.0034965032
105,Back to the Future,0.0036693306,0.0026568142,0.004713999,0.047531813,0.06761727,0.018254077,0.0053021596,0.0027492072,0.017256254,0.31523514,0.017725162,0.005430126,0.016145846,0.0028537926,0.0066455095,0.0015629866,0.0067262524,0.0065095257,0.008093407,0.008565217,0.0477847,0.002842905,0.18115109,0.009639,0.027555248,0.16105385,0.0047292225
11377,House on Haunted Hill,0.01507314,0.018996181,0.013100377,0.06568078,0.13120176,0.018054368,0.010285368,0.013011016,0.08742128,0.029677225,0.019930582,0.032621883,0.006519916,0.029862128,0.1973679,0.005139589,0.0051146015,0.014893709,0.006128399,0.012776015,0.12503387,0.0040315273,0.08211059,0.005524694,0.0028061664,0.023617378,0.024019483
26367,I Can Do Bad All By Myself,0.0144724725,0.013094578,0.0425228,0.23880564,0.17212337,0.020699097,0.009622172,0.005347214,0.017381484,0.082044,0.08547749,0.03552707,0.008789226,0.0054338737,0.013165186,0.0060605486,0.0057650264,0.010949601,0.007614743,0.0040576286,0.02421792,0.003326549,0.10333451,0.0053725764,0.0054128254,0.05531153,0.004071034
385383,Fight Valley,0.025476187,0.00557304,0.014618938,0.072442785,0.22258577,0.020871112,0.008225292,0.00511274,0.02083195,0.07695489,0.03416085,0.02641955,0.008017748,0.007879299,0.06278293,0.004498932,0.008958301,0.0065386035,0.0048687337,0.010703857,0.05052274,0.0051436,0.18079051,0.007633538,0.0056653605,0.093365245,0.009357611
41210,The Switch,0.009019344,0.018614374,0.0047618793,0.027030326,0.10087643,0.0087470915,0.008151634,0.0029017734,0.008659854,0.0369274,0.013755544,0.008133966,0.011117735,0.013249728,0.012259718,0.0058665583,0.009970687,0.03767053,0.007937335,0.008819124,0.018595472,0.006668912,0.515154,0.018422404,0.0062608933,0.057415,0.023012212
12090,Just Married,0.004657463,0.0021727823,0.004306058,0.028988604,0.06713085,0.0031714009,0.021299822,0.004013225,0.005281103,0.46006456,0.041366138,0.0041570542,0.009161121,0.0022997877,0.0041141086,0.00086290995,0.004320787,0.0059258575,0.03342425,0.0042443834,0.014900669,0.0014003966,0.12235803,0.0036576698,0.014181126,0.12799498,0.004544922
62630,The Devil's Double,0.025194723,0.013340445,0.021644203,0.057609476,0.11862592,0.008911719,0.014554132,0.006370108,0.013663769,0.057422254,0.02595931,0.048324276,0.013049914,0.0105935605,0.18278791,0.0049728206,0.012544817,0.0111647975,0.006242255,0.014064904,0.016133241,0.0042599486,0.14974816,0.0052454844,0.0050476203,0.13930045,0.013223787
16110,Thomas and the Magic Railroad,0.0037899963,0.0018316479,0.0044464446,0.07621485,0.022144504,0.006591777,0.003706464,0.0017889166,0.00641826,0.52798986,0.1162963,0.0066772746,0.0048328154,0.0012589886,0.0038260142,0.0017842593,0.0038025002,0.002265524,0.0014654824,0.004144391,0.013650121,0.00092212384,0.03794405,0.003485239,0.006850643,0.13388574,0.0019858214
29427,The Crazies,0.0022291902,0.0029524134,0.00642476,0.010420989,0.007677364,0.0065318416,0.002391669,0.002241803,0.004908392,0.034212764,0.0042032804,0.014271354,0.0049480214,0.0025447626,0.27162945,0.0012428253,0.030115886,0.003429702,0.0026081135,0.028486412,0.0040245894,0.0009594423,0.033767875,0.0033623457,0.004525984,0.49704844,0.012840221
129,Spirited Away,0.0022165636,0.0013801553,0.0021789547,0.0065653212,0.00880773,0.0039840117,0.15753886,0.74512094,0.0056030676,0.003910897,0.0032650013,0.0017209102,0.00089684187,0.0039282218,0.0042253924,0.0005589114,0.0005904458,0.0011914277,0.0029503193,0.0014871527,0.011968216,9.4573996e-05,0.007344062,0.00029570414,0.00073869835,0.0028603782,0.018577209
244114,Firestorm,0.0040822127,0.0019982564,0.0234044,0.19347043,0.037889063,0.0044713477,0.0012599854,0.0010106505,0.0027085792,0.35009387,0.032449484,0.023564305,0.048206545,0.0012029643,0.018555041,0.0006818987,0.0050549214,0.0018005541,0.000866745,0.005851532,0.008392778,0.002478094,0.095150635,0.0036799917,0.005727898,0.1223087,0.0036390705
2669,The Bounty,0.042261787,0.006165242,0.008217908,0.056904033,0.299575,0.013292909,0.0077543617,0.0028633303,0.012666617,0.09659857,0.02784698,0.019790925,0.0068990104,0.0033577648,0.016545007,0.005877103,0.0062492616,0.006117936,0.004304743,0.0050366437,0.033158295,0.0053465227,0.22930372,0.008292923,0.00603683,0.066102296,0.003434285
203833,The Book Thief,0.01985258,0.0059123756,0.0039679054,0.020014862,0.40265357,0.10776664,0.003896912,0.0022777978,0.008552519,0.022725342,0.0185599,0.009040975,0.004035147,0.0039049124,0.009940558,0.0072177923,0.009603426,0.039544336,0.0114891445,0.0071115475,0.020524366,0.0064966073,0.11812539,0.03320439,0.0087907845,0.09308043,0.0017096921
13523,Sex Drive,0.03964932,0.02433022,0.01294239,0.059261523,0.29309103,0.017186802,0.012245619,0.008994518,0.032262415,0.049584303,0.026637284,0.020648709,0.008630905,0.02761917,0.01015323,0.0076928246,0.006332258,0.051533125,0.056679826,0.0041974974,0.024800546,0.0070702755,0.13342267,0.008815919,0.00833501,0.03856419,0.009318346
25195,Leap Year,0.008773013,0.0024030209,0.0026616931,0.010707254,0.20099738,0.016288005,0.008410477,0.0067355772,0.29833224,0.028198004,0.011180221,0.0027861395,0.0014168748,0.026650928,0.003714493,0.0020272362,0.0025405167,0.024063714,0.070710644,0.00278809,0.16364841,0.003341747,0.072489075,0.0050898558,0.004388202,0.015318305,0.004338866
17277,The Fall of the Roman Empire,0.031186225,0.0050239814,0.012119409,0.06234779,0.19568264,0.0029391611,0.0032176466,0.0011673205,0.004936088,0.1507026,0.022961395,0.020150475,0.008701229,0.0037238817,0.023437515,0.002317733,0.008555252,0.006994122,0.0039922083,0.0045820223,0.009267247,0.0055387802,0.24806945,0.0060162353,0.0033194653,0.1482984,0.004751673
50725,Take Me Home Tonight,0.009008871,0.0069287866,0.005361655,0.07068181,0.18854268,0.00892426,0.0047762343,0.001544752,0.018456109,0.14840364,0.050561786,0.006614847,0.008280527,0.009933736,0.0045812773,0.0054604067,0.0040367963,0.03336883,0.0061237956,0.004443913,0.04591481,0.0070979316,0.2808584,0.020464959,0.006285849,0.03674852,0.006594782
82631,Won't Back Down,0.21221258,0.0009035267,0.0033881224,0.01920582,0.31559247,0.05884635,0.0019307105,0.0019650934,0.105290554,0.016578434,0.022099504,0.002519304,0.0009714949,0.006559375,0.0030010063,0.009500382,0.0023033663,0.0041875606,0.0021888004,0.0015506855,0.13786934,0.014065385,0.038455542,0.0061924215,0.0018466801,0.009342639,0.0014326501
73191,The Nutcracker,0.034118872,0.0090519935,0.0013180872,0.003870545,0.03262177,0.00565151,0.0027270655,0.0033225424,0.016340116,0.0024765707,0.0012892992,0.0016021202,0.0011088678,0.30634397,0.0053482875,0.014655393,0.0022102955,0.46477196,0.016806178,0.0032992864,0.014238084,0.008838131,0.016910313,0.009333437,0.0008533541,0.0043295408,0.016562488
22479,Kansas City,0.031557526,0.008343396,0.0068171,0.05708559,0.34043112,0.0046896595,0.0163704,0.0045073563,0.005260883,0.039784867,0.05240402,0.013767735,0.0057151327,0.0062255473,0.007349147,0.006603793,0.0026202388,0.007459474,0.0044679707,0.0026637546,0.020806795,0.0034307544,0.3212751,0.0045538507,0.0028166475,0.016760789,0.0062310994
